queue	kind	key	part_of_speech	occurrences	exclusive_occurrences	ambiguous_occurrences	artifact_count	support	top_forms
abbreviation_or_editorial	surface	brunehildis		1			1		"[{""surface"":""BRUNEHILDIS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	brvttedi		1			1		"[{""surface"":""BRVTTEDI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	bt		1			1		"[{""surface"":""bt"",""occurrences"":1}]"
abbreviation_or_editorial	surface	buc		1			1		"[{""surface"":""buc"",""occurrences"":1}]"
abbreviation_or_editorial	surface	bultelius		1			1		"[{""surface"":""BULTELIUS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	burnettum		1			1		"[{""surface"":""BURNETTUM"",""occurrences"":1}]"
abbreviation_or_editorial	surface	buthon		1			1		"[{""surface"":""BUTHON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	bvdapestinensi		1			1		"[{""surface"":""BVDAPESTINENSI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	bvrrieni		1			1		"[{""surface"":""BVRRIENI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cadell		1			1		"[{""surface"":""CADELL"",""occurrences"":1}]"
abbreviation_or_editorial	surface	caerellium		1			1		"[{""surface"":""CAERELLIUM"",""occurrences"":1}]"
abbreviation_or_editorial	surface	calagurri		1			1		"[{""surface"":""CALAGURRI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	calc		1			1		"[{""surface"":""Calc"",""occurrences"":1}]"
abbreviation_or_editorial	surface	camdenum		1			1		"[{""surface"":""CAMDENUM"",""occurrences"":1}]"
abbreviation_or_editorial	surface	camvvni		1			1		"[{""surface"":""CAMVVNI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	carystivm		1			1		"[{""surface"":""CARYSTIVM"",""occurrences"":1}]"
abbreviation_or_editorial	surface	ceio		1			1		"[{""surface"":""Ceio"",""occurrences"":1}]"
abbreviation_or_editorial	surface	ceoluulfo		1			1		"[{""surface"":""CEOLUULFO"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cerebillis		1			1		"[{""surface"":""CEREBILLIS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chaiontos		1			1		"[{""surface"":""CHAIONTOS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chalkos		1			1		"[{""surface"":""CHALKOS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chambers		1			1		"[{""surface"":""CHAMBERS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	charadochoumen		1			1		"[{""surface"":""CHARADOCHOUMEN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	charoneia		1			1		"[{""surface"":""CHARONEIA"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatafrono		1			1		"[{""surface"":""CHATAFRONO"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chataleleiptai		1			1		"[{""surface"":""CHATALELEIPTAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatalepsomai		1			1		"[{""surface"":""CHATALEPSOMAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatapontoson		1			1		"[{""surface"":""CHATAPONTOSON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatechrithen		1			1		"[{""surface"":""CHATECHRITHEN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatefronesen		1			1		"[{""surface"":""CHATEFRONESEN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chatoichei		1			1		"[{""surface"":""CHATOICHEI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cheiria		1			1		"[{""surface"":""CHEIRIA"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cheirizesthai		1			1		"[{""surface"":""CHEIRIZESTHAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cheisomai		1			1		"[{""surface"":""CHEISOMAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cheraunion		1			1		"[{""surface"":""CHERAUNION"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cheros		1			1		"[{""surface"":""CHEROS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cherosamene		1			1		"[{""surface"":""CHEROSAMENE"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chilac		1			1		"[{""surface"":""CHILAC"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chindunos		1			1		"[{""surface"":""CHINDUNOS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chlaie		1			1		"[{""surface"":""CHLAIE"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chlaiontos		1			1		"[{""surface"":""CHLAIONTOS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chlaiousai		1			1		"[{""surface"":""CHLAIOUSAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chlapenai		1			1		"[{""surface"":""CHLAPENAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chlepsai		1			1		"[{""surface"":""CHLEPSAI"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cholumban		1			1		"[{""surface"":""CHOLUMBAN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chomon		1			1		"[{""surface"":""CHOMON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chomos		1			1		"[{""surface"":""CHOMOS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chonon		1			1		"[{""surface"":""CHONON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chrousato		1			1		"[{""surface"":""CHROUSATO"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chrueroteran		1			1		"[{""surface"":""CHRUEROTERAN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chtanon		1			1		"[{""surface"":""CHTANON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	chtematon		1			1		"[{""surface"":""CHTEMATON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cinc		1			1		"[{""surface"":""cinc"",""occurrences"":1}]"
abbreviation_or_editorial	surface	claraevallensis		1			1		"[{""surface"":""CLARAEVALLENSIS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cled		1			1		"[{""surface"":""Cled"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cleomachvs		1			1		"[{""surface"":""CLEOMACHVS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	clitophon		1			1		"[{""surface"":""CLITOPHON"",""occurrences"":1}]"
abbreviation_or_editorial	surface	colgius		1			1		"[{""surface"":""COLGIUS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	comitiaco		1			1		"[{""surface"":""COMITIACO"",""occurrences"":1}]"
abbreviation_or_editorial	surface	commodian		1			1		"[{""surface"":""COMMODIAN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	corp		1			1		"[{""surface"":""corp"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cost		1			1		"[{""surface"":""Cost"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cradock		1			1		"[{""surface"":""CRADOCK"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cri		1			1		"[{""surface"":""Cri"",""occurrences"":1}]"
abbreviation_or_editorial	surface	crit		1			1		"[{""surface"":""Crit"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cvrvlib		1			1		"[{""surface"":""CVRVLIB"",""occurrences"":1}]"
abbreviation_or_editorial	surface	cycada		1			1		"[{""surface"":""CYCADA"",""occurrences"":1}]"
abbreviation_or_editorial	surface	daimonis		1			1		"[{""surface"":""DAIMONIS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	dakrua		1			1		"[{""surface"":""DAKRUA"",""occurrences"":1}]"
abbreviation_or_editorial	surface	dangerous		1			1		"[{""surface"":""DANGEROUS"",""occurrences"":1}]"
abbreviation_or_editorial	surface	daseian		1			1		"[{""surface"":""DASEIAN"",""occurrences"":1}]"
abbreviation_or_editorial	surface	dav		1			1		"[{""surface"":""dav"",""occurrences"":1}]"
unresolved	surface	maxim		1266			15		"[{""surface"":""maxim"",""occurrences"":1263},{""surface"":""Maxim"",""occurrences"":3}]"
unresolved	surface	diocl		1264			12		"[{""surface"":""diocl"",""occurrences"":1263},{""surface"":""Diocl"",""occurrences"":1}]"
unresolved	surface	april		995			47		"[{""surface"":""april"",""occurrences"":781},{""surface"":""April"",""occurrences"":214}]"
unresolved	surface	theodos		838			27		"[{""surface"":""theodos"",""occurrences"":837},{""surface"":""Theodos"",""occurrences"":1}]"
unresolved	surface	valentin		686			23		"[{""surface"":""valentin"",""occurrences"":684},{""surface"":""Valentin"",""occurrences"":2}]"
unresolved	surface	lampadii		493			14		"[{""surface"":""lampadii"",""occurrences"":487},{""surface"":""Lampadii"",""occurrences"":6}]"
unresolved	surface	kai		447			63		"[{""surface"":""kai"",""occurrences"":434},{""surface"":""Kai"",""occurrences"":11},{""surface"":""KAI"",""occurrences"":2}]"
unresolved	surface	mediolano		378			30		"[{""surface"":""mediolano"",""occurrences"":362},{""surface"":""Mediolano"",""occurrences"":16}]"
unresolved	surface	michi		344			34		"[{""surface"":""michi"",""occurrences"":338},{""surface"":""Michi"",""occurrences"":6}]"
unresolved	surface	sirmi		302			20		"[{""surface"":""sirmi"",""occurrences"":254},{""surface"":""Sirmi"",""occurrences"":48}]"
unresolved	surface	const		252			21		"[{""surface"":""const"",""occurrences"":225},{""surface"":""Const"",""occurrences"":27}]"
unresolved	surface	mediolani		229			42		"[{""surface"":""mediolani"",""occurrences"":119},{""surface"":""Mediolani"",""occurrences"":110}]"
unresolved	surface	curul		209			8		"[{""surface"":""curul"",""occurrences"":209}]"
unresolved	surface	theodoro		188			39		"[{""surface"":""theodoro"",""occurrences"":157},{""surface"":""Theodoro"",""occurrences"":31}]"
unresolved	surface	adult		182			10		"[{""surface"":""adult"",""occurrences"":182}]"
unresolved	surface	treviris		178			28		"[{""surface"":""treviris"",""occurrences"":146},{""surface"":""Treviris"",""occurrences"":32}]"
unresolved	surface	quedam		176			35		"[{""surface"":""quedam"",""occurrences"":165},{""surface"":""Quedam"",""occurrences"":11}]"
unresolved	surface	ton		171			44		"[{""surface"":""ton"",""occurrences"":142},{""surface"":""TON"",""occurrences"":23},{""surface"":""Ton"",""occurrences"":6}]"
unresolved	surface	decemb		169			17		"[{""surface"":""Decemb"",""occurrences"":129},{""surface"":""decemb"",""occurrences"":40}]"
unresolved	surface	tou		167			58		"[{""surface"":""tou"",""occurrences"":121},{""surface"":""TOU"",""occurrences"":45},{""surface"":""Tou"",""occurrences"":1}]"
unresolved	surface	aureliano		164			44		"[{""surface"":""aureliano"",""occurrences"":110},{""surface"":""Aureliano"",""occurrences"":54}]"
unresolved	surface	specus		162			96		"[{""surface"":""specus"",""occurrences"":158},{""surface"":""Specus"",""occurrences"":4}]"
unresolved	surface	eutychiano		154			30		"[{""surface"":""eutychiano"",""occurrences"":152},{""surface"":""Eutychiano"",""occurrences"":2}]"
unresolved	surface	aurelio		152			51		"[{""surface"":""aurelio"",""occurrences"":107},{""surface"":""Aurelio"",""occurrences"":45}]"
unresolved	surface	olybrio		151			32		"[{""surface"":""olybrio"",""occurrences"":136},{""surface"":""Olybrio"",""occurrences"":15}]"
unresolved	surface	aeliano		148			21		"[{""surface"":""aeliano"",""occurrences"":137},{""surface"":""Aeliano"",""occurrences"":11}]"
unresolved	surface	syagrio		143			27		"[{""surface"":""syagrio"",""occurrences"":138},{""surface"":""Syagrio"",""occurrences"":5}]"
unresolved	surface	vitell		132			13		"[{""surface"":""VITELL"",""occurrences"":72},{""surface"":""vitell"",""occurrences"":60}]"
unresolved	surface	philipp		124			16		"[{""surface"":""philipp"",""occurrences"":117},{""surface"":""Philipp"",""occurrences"":6},{""surface"":""PHILIPP"",""occurrences"":1}]"
unresolved	surface	twn		114			20		"[{""surface"":""twn"",""occurrences"":114}]"
unresolved	surface	merobaude		112			28		"[{""surface"":""merobaude"",""occurrences"":106},{""surface"":""Merobaude"",""occurrences"":6}]"
unresolved	surface	varroniano		110			26		"[{""surface"":""varroniano"",""occurrences"":105},{""surface"":""Varroniano"",""occurrences"":5}]"
unresolved	surface	octob		109			24		"[{""surface"":""octob"",""occurrences"":76},{""surface"":""Octob"",""occurrences"":33}]"
unresolved	surface	cynegio		106			24		"[{""surface"":""cynegio"",""occurrences"":104},{""surface"":""Cynegio"",""occurrences"":2}]"
unresolved	surface	presb		102			3		"[{""surface"":""presb"",""occurrences"":102}]"
unresolved	surface	balbino		100			16		"[{""surface"":""balbino"",""occurrences"":85},{""surface"":""Balbino"",""occurrences"":15}]"
unresolved	surface	cyro		100			55		"[{""surface"":""Cyro"",""occurrences"":70},{""surface"":""cyro"",""occurrences"":30}]"
unresolved	surface	gar		96			40		"[{""surface"":""gar"",""occurrences"":87},{""surface"":""GAR"",""occurrences"":9}]"
unresolved	surface	hypoth		96			8		"[{""surface"":""hypoth"",""occurrences"":96}]"
unresolved	surface	opust		96			25		"[{""surface"":""opust"",""occurrences"":94},{""surface"":""Opust"",""occurrences"":2}]"
unresolved	surface	satin		94			37		"[{""surface"":""satin"",""occurrences"":59},{""surface"":""Satin"",""occurrences"":35}]"
unresolved	surface	stilichone		93			24		"[{""surface"":""stilichone"",""occurrences"":88},{""surface"":""Stilichone"",""occurrences"":5}]"
unresolved	surface	trebelliano		92			28		"[{""surface"":""trebelliano"",""occurrences"":81},{""surface"":""Trebelliano"",""occurrences"":11}]"
unresolved	surface	nostr		91			6		"[{""surface"":""nostr"",""occurrences"":90},{""surface"":""Nostr"",""occurrences"":1}]"
unresolved	surface	pamphilum		88			25		"[{""surface"":""pamphilum"",""occurrences"":67},{""surface"":""Pamphilum"",""occurrences"":21}]"
unresolved	surface	clearcho		86			22		"[{""surface"":""clearcho"",""occurrences"":84},{""surface"":""Clearcho"",""occurrences"":2}]"
unresolved	surface	gallien		86			10		"[{""surface"":""gallien"",""occurrences"":86}]"
unresolved	surface	isidoro		84			30		"[{""surface"":""isidoro"",""occurrences"":69},{""surface"":""Isidoro"",""occurrences"":15}]"
unresolved	surface	cfr		80			1		"[{""surface"":""cfr"",""occurrences"":43},{""surface"":""Cfr"",""occurrences"":37}]"
unresolved	surface	corneliae		78			40		"[{""surface"":""corneliae"",""occurrences"":44},{""surface"":""Corneliae"",""occurrences"":34}]"
unresolved	surface	anastasio		76			17		"[{""surface"":""Anastasio"",""occurrences"":45},{""surface"":""anastasio"",""occurrences"":29},{""surface"":""ANASTASIO"",""occurrences"":2}]"
unresolved	surface	tas		75			34		"[{""surface"":""tas"",""occurrences"":72},{""surface"":""TAS"",""occurrences"":3}]"
unresolved	surface	estin		70			27		"[{""surface"":""estin"",""occurrences"":50},{""surface"":""ESTIN"",""occurrences"":16},{""surface"":""Estin"",""occurrences"":4}]"
unresolved	surface	symmachum		70			29		"[{""surface"":""symmachum"",""occurrences"":46},{""surface"":""Symmachum"",""occurrences"":24}]"
unresolved	surface	tun		70			31		"[{""surface"":""Tun"",""occurrences"":38},{""surface"":""tun"",""occurrences"":32}]"
unresolved	surface	pros		67			27		"[{""surface"":""pros"",""occurrences"":61},{""surface"":""PROS"",""occurrences"":5},{""surface"":""Pros"",""occurrences"":1}]"
unresolved	surface	symmacho		67			28		"[{""surface"":""symmacho"",""occurrences"":51},{""surface"":""Symmacho"",""occurrences"":16}]"
unresolved	surface	vin		67			27		"[{""surface"":""Vin"",""occurrences"":37},{""surface"":""vin"",""occurrences"":29},{""surface"":""VIN"",""occurrences"":1}]"
unresolved	surface	eutropio		64			27		"[{""surface"":""eutropio"",""occurrences"":58},{""surface"":""Eutropio"",""occurrences"":5},{""surface"":""EUTROPIO"",""occurrences"":1}]"
unresolved	surface	mamertino		63			22		"[{""surface"":""mamertino"",""occurrences"":50},{""surface"":""Mamertino"",""occurrences"":13}]"
unresolved	surface	ten		63			36		"[{""surface"":""ten"",""occurrences"":41},{""surface"":""Ten"",""occurrences"":14},{""surface"":""TEN"",""occurrences"":8}]"
unresolved	surface	eucherio		62			25		"[{""surface"":""eucherio"",""occurrences"":56},{""surface"":""Eucherio"",""occurrences"":6}]"
unresolved	surface	tur		61			45		"[{""surface"":""tur"",""occurrences"":59},{""surface"":""Tur"",""occurrences"":2}]"
unresolved	surface	heracliae		60			11		"[{""surface"":""heracliae"",""occurrences"":33},{""surface"":""Heracliae"",""occurrences"":27}]"
unresolved	surface	tys		60			10		"[{""surface"":""tys"",""occurrences"":60}]"
unresolved	surface	aetio		58			22		"[{""surface"":""Aetio"",""occurrences"":36},{""surface"":""aetio"",""occurrences"":22}]"
unresolved	surface	mamertinum		58			23		"[{""surface"":""mamertinum"",""occurrences"":48},{""surface"":""Mamertinum"",""occurrences"":10}]"
unresolved	surface	tyn		58			14		"[{""surface"":""tyn"",""occurrences"":58}]"
unresolved	surface	certumst		56			24		"[{""surface"":""certumst"",""occurrences"":50},{""surface"":""Certumst"",""occurrences"":6}]"
unresolved	surface	ouk		56			23		"[{""surface"":""ouk"",""occurrences"":52},{""surface"":""Ouk"",""occurrences"":4}]"
unresolved	surface	scin		55			21		"[{""surface"":""scin"",""occurrences"":39},{""surface"":""Scin"",""occurrences"":16}]"
unresolved	surface	touto		55			16		"[{""surface"":""touto"",""occurrences"":48},{""surface"":""TOUTO"",""occurrences"":6},{""surface"":""Touto"",""occurrences"":1}]"
unresolved	surface	iudic		54			11		"[{""surface"":""iudic"",""occurrences"":51},{""surface"":""Iudic"",""occurrences"":2},{""surface"":""iudiC"",""occurrences"":1}]"
unresolved	surface	seleuco		54			40		"[{""surface"":""Seleuco"",""occurrences"":43},{""surface"":""seleuco"",""occurrences"":11}]"
unresolved	surface	sient		53			22		"[{""surface"":""sient"",""occurrences"":52},{""surface"":""Sient"",""occurrences"":1}]"
unresolved	surface	heracleae		49			23		"[{""surface"":""heracleae"",""occurrences"":31},{""surface"":""Heracleae"",""occurrences"":18}]"
unresolved	surface	queis		49			25		"[{""surface"":""queis"",""occurrences"":33},{""surface"":""Queis"",""occurrences"":16}]"
unresolved	surface	corneliam		46			29		"[{""surface"":""Corneliam"",""occurrences"":23},{""surface"":""corneliam"",""occurrences"":23}]"
unresolved	surface	milit		46			6		"[{""surface"":""milit"",""occurrences"":46}]"
unresolved	surface	explicit		45			21		"[{""surface"":""Explicit"",""occurrences"":20},{""surface"":""explicit"",""occurrences"":20},{""surface"":""EXPLICIT"",""occurrences"":5}]"
unresolved	surface	monaxio		45			20		"[{""surface"":""monaxio"",""occurrences"":43},{""surface"":""Monaxio"",""occurrences"":2}]"
unresolved	surface	minic		44			27		"[{""surface"":""minic"",""occurrences"":44}]"
unresolved	surface	alla		43			16		"[{""surface"":""alla"",""occurrences"":41},{""surface"":""ALLA"",""occurrences"":1},{""surface"":""Alla"",""occurrences"":1}]"
unresolved	surface	aequomst		41			17		"[{""surface"":""aequomst"",""occurrences"":40},{""surface"":""Aequomst"",""occurrences"":1}]"
unresolved	surface	daemonas		41			19		"[{""surface"":""daemonas"",""occurrences"":32},{""surface"":""Daemonas"",""occurrences"":8},{""surface"":""DAEMONAS"",""occurrences"":1}]"
unresolved	surface	menandro		41			27		"[{""surface"":""Menandro"",""occurrences"":27},{""surface"":""menandro"",""occurrences"":13},{""surface"":""MENANDRO"",""occurrences"":1}]"
unresolved	surface	pamphili		41			20		"[{""surface"":""pamphili"",""occurrences"":29},{""surface"":""Pamphili"",""occurrences"":12}]"
unresolved	surface	attio		40			23		"[{""surface"":""attio"",""occurrences"":30},{""surface"":""Attio"",""occurrences"":10}]"
unresolved	surface	longino		40			23		"[{""surface"":""Longino"",""occurrences"":22},{""surface"":""longino"",""occurrences"":18}]"
unresolved	surface	factumst		39			16		"[{""surface"":""factumst"",""occurrences"":38},{""surface"":""Factumst"",""occurrences"":1}]"
unresolved	surface	hierio		39			23		"[{""surface"":""hierio"",""occurrences"":36},{""surface"":""Hierio"",""occurrences"":3}]"
unresolved	surface	ubicunque		39			30		"[{""surface"":""ubicunque"",""occurrences"":35},{""surface"":""Ubicunque"",""occurrences"":4}]"
unresolved	surface	ymnis		39			4		"[{""surface"":""ymnis"",""occurrences"":38},{""surface"":""Ymnis"",""occurrences"":1}]"
unresolved	surface	hws		37			9		"[{""surface"":""hws"",""occurrences"":37}]"
unresolved	surface	mou		37			19		"[{""surface"":""mou"",""occurrences"":35},{""surface"":""MOU"",""occurrences"":2}]"
unresolved	surface	catullino		36			15		"[{""surface"":""catullino"",""occurrences"":34},{""surface"":""Catullino"",""occurrences"":2}]"
unresolved	surface	einai		36			19		"[{""surface"":""einai"",""occurrences"":36}]"
unresolved	surface	meliust		36			17		"[{""surface"":""meliust"",""occurrences"":34},{""surface"":""Meliust"",""occurrences"":2}]"
unresolved	surface	pamphilo		36			15		"[{""surface"":""pamphilo"",""occurrences"":20},{""surface"":""Pamphilo"",""occurrences"":16}]"
unresolved	surface	quenquam		36			24		"[{""surface"":""quenquam"",""occurrences"":36}]"
unresolved	surface	sebastiano		36			20		"[{""surface"":""sebastiano"",""occurrences"":26},{""surface"":""Sebastiano"",""occurrences"":9},{""surface"":""SEBASTIANO"",""occurrences"":1}]"
unresolved	surface	lolliano		35			24		"[{""surface"":""lolliano"",""occurrences"":27},{""surface"":""Lolliano"",""occurrences"":8}]"
unresolved	surface	septemb		35			17		"[{""surface"":""septemb"",""occurrences"":23},{""surface"":""Septemb"",""occurrences"":12}]"
unresolved	surface	aeliam		34			21		"[{""surface"":""Aeliam"",""occurrences"":23},{""surface"":""aeliam"",""occurrences"":11}]"
unresolved	surface	eustathio		34			19		"[{""surface"":""eustathio"",""occurrences"":31},{""surface"":""Eustathio"",""occurrences"":3}]"
unresolved	surface	richomere		34			13		"[{""surface"":""richomere"",""occurrences"":33},{""surface"":""Richomere"",""occurrences"":1}]"
unresolved	surface	plerunque		33			19		"[{""surface"":""plerunque"",""occurrences"":33}]"
unresolved	surface	numer		32			13		"[{""surface"":""numer"",""occurrences"":32}]"
unresolved	surface	oblig		32			5		"[{""surface"":""oblig"",""occurrences"":32}]"
unresolved	surface	tem		32			26		"[{""surface"":""tem"",""occurrences"":31},{""surface"":""TEM"",""occurrences"":1}]"
unresolved	surface	fravito		31			12		"[{""surface"":""fravito"",""occurrences"":29},{""surface"":""Fravito"",""occurrences"":2}]"
unresolved	surface	homost		31			14		"[{""surface"":""homost"",""occurrences"":31}]"
unresolved	surface	moi		31			17		"[{""surface"":""moi"",""occurrences"":23},{""surface"":""MOI"",""occurrences"":8}]"
unresolved	surface	timotheo		31			23		"[{""surface"":""Timotheo"",""occurrences"":23},{""surface"":""timotheo"",""occurrences"":8}]"
unresolved	surface	domist		29			14		"[{""surface"":""domist"",""occurrences"":27},{""surface"":""Domist"",""occurrences"":2}]"
unresolved	surface	faustino		29			18		"[{""surface"":""faustino"",""occurrences"":22},{""surface"":""Faustino"",""occurrences"":7}]"
unresolved	surface	olybrium		29			16		"[{""surface"":""olybrium"",""occurrences"":25},{""surface"":""Olybrium"",""occurrences"":4}]"
unresolved	surface	potin		29			18		"[{""surface"":""Potin"",""occurrences"":19},{""surface"":""potin"",""occurrences"":10}]"
unresolved	surface	utrunque		29			18		"[{""surface"":""utrunque"",""occurrences"":25},{""surface"":""Utrunque"",""occurrences"":4}]"
unresolved	surface	anullino		28			9		"[{""surface"":""anullino"",""occurrences"":26},{""surface"":""Anullino"",""occurrences"":2}]"
unresolved	surface	aps		28			12		"[{""surface"":""aps"",""occurrences"":27},{""surface"":""Aps"",""occurrences"":1}]"
unresolved	surface	archelao		28			18		"[{""surface"":""Archelao"",""occurrences"":14},{""surface"":""archelao"",""occurrences"":14}]"
unresolved	surface	exalavit		28			11		"[{""surface"":""exalavit"",""occurrences"":28}]"
unresolved	surface	opu		28			6		"[{""surface"":""opu"",""occurrences"":26},{""surface"":""OPU"",""occurrences"":2}]"
unresolved	surface	philomena		28			14		"[{""surface"":""philomena"",""occurrences"":24},{""surface"":""Philomena"",""occurrences"":4}]"
unresolved	surface	autou		27			12		"[{""surface"":""autou"",""occurrences"":27}]"
unresolved	surface	dalmatio		27			18		"[{""surface"":""dalmatio"",""occurrences"":20},{""surface"":""Dalmatio"",""occurrences"":7}]"
unresolved	surface	falcid		27			5		"[{""surface"":""falcid"",""occurrences"":27}]"
unresolved	surface	hyems		27			13		"[{""surface"":""hyems"",""occurrences"":19},{""surface"":""Hyems"",""occurrences"":8}]"
unresolved	surface	hypatio		27			15		"[{""surface"":""hypatio"",""occurrences"":24},{""surface"":""Hypatio"",""occurrences"":3}]"
unresolved	surface	hypothesin		27			9		"[{""surface"":""hypothesin"",""occurrences"":26},{""surface"":""Hypothesin"",""occurrences"":1}]"
unresolved	surface	summatur		27			6		"[{""surface"":""summatur"",""occurrences"":23},{""surface"":""Summatur"",""occurrences"":4}]"
unresolved	surface	tauta		27			12		"[{""surface"":""tauta"",""occurrences"":23},{""surface"":""TAUTA"",""occurrences"":2},{""surface"":""Tauta"",""occurrences"":2}]"
unresolved	surface	eudoxii		26			4		"[{""surface"":""eudoxii"",""occurrences"":24},{""surface"":""Eudoxii"",""occurrences"":2}]"
unresolved	surface	ammiraldus		25			3		"[{""surface"":""ammiraldus"",""occurrences"":16},{""surface"":""Ammiraldus"",""occurrences"":9}]"
unresolved	surface	arintheo		25			11		"[{""surface"":""arintheo"",""occurrences"":22},{""surface"":""Arintheo"",""occurrences"":3}]"
unresolved	surface	basim		25			15		"[{""surface"":""basim"",""occurrences"":25}]"
unresolved	surface	beryto		25			16		"[{""surface"":""beryto"",""occurrences"":21},{""surface"":""Beryto"",""occurrences"":4}]"
unresolved	surface	ebdomadas		25			14		"[{""surface"":""ebdomadas"",""occurrences"":25}]"
unresolved	surface	fuat		25			22		"[{""surface"":""fuat"",""occurrences"":25}]"
unresolved	surface	ouch		25			14		"[{""surface"":""OUCH"",""occurrences"":15},{""surface"":""ouch"",""occurrences"":10}]"
unresolved	surface	proprietario		25			10		"[{""surface"":""proprietario"",""occurrences"":25}]"
unresolved	surface	ris		25			20		"[{""surface"":""ris"",""occurrences"":24},{""surface"":""Ris"",""occurrences"":1}]"
unresolved	surface	auton		24			13		"[{""surface"":""auton"",""occurrences"":22},{""surface"":""AUTON"",""occurrences"":1},{""surface"":""Auton"",""occurrences"":1}]"
unresolved	surface	trebatium		24			17		"[{""surface"":""Trebatium"",""occurrences"":19},{""surface"":""trebatium"",""occurrences"":5}]"
unresolved	surface	ancyrae		23			14		"[{""surface"":""ancyrae"",""occurrences"":16},{""surface"":""Ancyrae"",""occurrences"":7}]"
unresolved	surface	aristobulo		23			11		"[{""surface"":""aristobulo"",""occurrences"":18},{""surface"":""Aristobulo"",""occurrences"":5}]"
unresolved	surface	dagalaifo		23			17		"[{""surface"":""dagalaifo"",""occurrences"":20},{""surface"":""Dagalaifo"",""occurrences"":3}]"
unresolved	surface	epist		23			15		"[{""surface"":""epist"",""occurrences"":13},{""surface"":""Epist"",""occurrences"":10}]"
unresolved	surface	hie		23			3		"[{""surface"":""Hie"",""occurrences"":12},{""surface"":""hie"",""occurrences"":11}]"
unresolved	surface	pamphilam		23			10		"[{""surface"":""pamphilam"",""occurrences"":13},{""surface"":""Pamphilam"",""occurrences"":10}]"
unresolved	surface	priu		23			5		"[{""surface"":""priu"",""occurrences"":23}]"
unresolved	surface	tais		23			11		"[{""surface"":""tais"",""occurrences"":20},{""surface"":""Tais"",""occurrences"":2},{""surface"":""TAIS"",""occurrences"":1}]"
unresolved	surface	ebdomada		22			10		"[{""surface"":""ebdomada"",""occurrences"":22}]"
unresolved	surface	novemb		22			16		"[{""surface"":""novemb"",""occurrences"":13},{""surface"":""Novemb"",""occurrences"":9}]"
unresolved	surface	perduint		22			17		"[{""surface"":""perduint"",""occurrences"":22}]"
unresolved	surface	solennitate		22			11		"[{""surface"":""solennitate"",""occurrences"":22}]"
